Portfolio,Signal date,Effective date,Momentum ranking,Old weights,New weights,Turnover,Cost bps,Cost as portfolio return,OldWeight_SPY,NewWeight_SPY,OldWeight_EFA,NewWeight_EFA,OldWeight_EEM,NewWeight_EEM,OldWeight_IEF,NewWeight_IEF,OldWeight_GLD,NewWeight_GLD,OldWeight_DBC,NewWeight_DBC,OldWeight_VNQ,NewWeight_VNQ
Equal weight,2018-09-28,2018-10-01,SPY > VNQ > DBC > EFA > IEF > EEM > GLD,SPY:0.143738251412; EFA:0.144267997011; EEM:0.142061257387; IEF:0.141166798028; GLD:0.141944623874; DBC:0.147739399674; VNQ:0.139081672613,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0143484391,5.0000000000,0.0000071742,0.1437382514,0.1428571429,0.1442679970,0.1428571429,0.1420612574,0.1428571429,0.1411667980,0.1428571429,0.1419446239,0.1428571429,0.1477393997,0.1428571429,0.1390816726,0.1428571429
Equal weight,2018-10-31,2018-11-01,VNQ > SPY > IEF > DBC > GLD > EFA > EEM,SPY:0.139050405557; EFA:0.137223377233; EEM:0.136286914843; IEF:0.148920070494; GLD:0.152538705324; DBC:0.140977220310; VNQ:0.145003306239,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0357813070,5.0000000000,0.0000178907,0.1390504056,0.1428571429,0.1372233772,0.1428571429,0.1362869148,0.1428571429,0.1489200705,0.1428571429,0.1525387053,0.1428571429,0.1409772203,0.1428571429,0.1450033062,0.1428571429
Equal weight,2018-11-30,2018-12-03,VNQ > IEF > SPY > GLD > EFA > EEM > DBC,SPY:0.144731813259; EFA:0.142801277904; EEM:0.149062961404; IEF:0.143986040362; GLD:0.142577290092; DBC:0.128104272700; VNQ:0.148736344279,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0301771758,5.0000000000,0.0000150886,0.1447318133,0.1428571429,0.1428012779,0.1428571429,0.1490629614,0.1428571429,0.1439860404,0.1428571429,0.1425772901,0.1428571429,0.1281042727,0.1428571429,0.1487363443,0.1428571429
Equal weight,2018-12-31,2019-01-02,IEF > GLD > VNQ > SPY > EEM > EFA > DBC,SPY:0.134476442079; EFA:0.139571332236; EEM:0.142315345501; IEF:0.151595230221; GLD:0.154747574463; DBC:0.141559816310; VNQ:0.135734259190,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0412570379,5.0000000000,0.0000206285,0.1344764421,0.1428571429,0.1395713322,0.1428571429,0.1423153455,0.1428571429,0.1515952302,0.1428571429,0.1547475745,0.1428571429,0.1415598163,0.1428571429,0.1357342592,0.1428571429
Equal weight,2019-01-31,2019-02-01,GLD > VNQ > IEF > EEM > SPY > EFA > DBC,SPY:0.144492966564; EFA:0.142657956946; EEM:0.147618739834; IEF:0.134654656712; GLD:0.137643392070; DBC:0.143291334631; VNQ:0.149640953242,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0272308457,5.0000000000,0.0000136154,0.1444929666,0.1428571429,0.1426579569,0.1428571429,0.1476187398,0.1428571429,0.1346546567,0.1428571429,0.1376433921,0.1428571429,0.1432913346,0.1428571429,0.1496409532,0.1428571429
Equal weight,2019-02-28,2019-03-01,GLD > VNQ > IEF > EEM > SPY > EFA > DBC,SPY:0.146101519961; EFA:0.145104017617; EEM:0.139347217988; IEF:0.140770597869; GLD:0.140652112600; DBC:0.145526228116; VNQ:0.142498305849,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0163206742,5.0000000000,0.0000081603,0.1461015200,0.1428571429,0.1451040176,0.1428571429,0.1393472180,0.1428571429,0.1407705979,0.1428571429,0.1406521126,0.1428571429,0.1455262281,0.1428571429,0.1424983058,0.1428571429
Equal weight,2019-03-29,2019-04-01,VNQ > GLD > IEF > EEM > SPY > EFA > DBC,SPY:0.143645811903; EFA:0.142387168102; EEM:0.142687677287; IEF:0.144838078379; GLD:0.138838812098; DBC:0.140561489521; VNQ:0.147040962708,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0139068488,5.0000000000,0.0000069534,0.1436458119,0.1428571429,0.1423871681,0.1428571429,0.1426876773,0.1428571429,0.1448380784,0.1428571429,0.1388388121,0.1428571429,0.1405614895,0.1428571429,0.1470409627,0.1428571429
Equal weight,2019-04-30,2019-05-01,EEM > VNQ > SPY > EFA > IEF > GLD > DBC,SPY:0.146760318582; EFA:0.145130537388; EEM:0.144318139655; IEF:0.140269000875; GLD:0.140064047974; DBC:0.142685034383; VNQ:0.140772921143,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0152751341,5.0000000000,0.0000076376,0.1467603186,0.1428571429,0.1451305374,0.1428571429,0.1443181397,0.1428571429,0.1402690009,0.1428571429,0.1400640480,0.1428571429,0.1426850344,0.1428571429,0.1407729211,0.1428571429
Equal weight,2019-05-31,2019-06-03,VNQ > IEF > GLD > SPY > EFA > EEM > DBC,SPY:0.137632469467; EFA:0.139608565266; EEM:0.136231986956; IEF:0.151489049303; GLD:0.149590922805; DBC:0.138236270585; VNQ:0.147210735618,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0394385583,5.0000000000,0.0000197193,0.1376324695,0.1428571429,0.1396085653,0.1428571429,0.1362319870,0.1428571429,0.1514890493,0.1428571429,0.1495909228,0.1428571429,0.1382362706,0.1428571429,0.1472107356,0.1428571429
Equal weight,2019-06-28,2019-07-01,VNQ > SPY > EFA > EEM > GLD > DBC > IEF,SPY:0.145756394198; EFA:0.144329569189; EEM:0.144733078504; IEF:0.137932165999; GLD:0.147179420101; DBC:0.141677668379; VNQ:0.138391703630,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0211397811,5.0000000000,0.0000105699,0.1457563942,0.1428571429,0.1443295692,0.1428571429,0.1447330785,0.1428571429,0.1379321660,0.1428571429,0.1471794201,0.1428571429,0.1416776684,0.1428571429,0.1383917036,0.1428571429
Equal weight,2019-07-31,2019-08-01,SPY > VNQ > GLD > IEF > EFA > DBC > EEM,SPY:0.145533907624; EFA:0.140574394024; EEM:0.139557450044; IEF:0.143421101316; GLD:0.143377054413; DBC:0.141725732128; VNQ:0.145810360450,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0134277047,5.0000000000,0.0000067139,0.1455339076,0.1428571429,0.1405743940,0.1428571429,0.1395574500,0.1428571429,0.1434211013,0.1428571429,0.1433770544,0.1428571429,0.1417257321,0.1428571429,0.1458103605,0.1428571429
Equal weight,2019-08-30,2019-09-03,GLD > VNQ > IEF > SPY > EFA > EEM > DBC,SPY:0.139746718174; EFA:0.139391967105; EEM:0.136750264346; IEF:0.147742779718; GLD:0.153371909648; DBC:0.135545634041; VNQ:0.147450726967,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0399879755,5.0000000000,0.0000199940,0.1397467182,0.1428571429,0.1393919671,0.1428571429,0.1367502643,0.1428571429,0.1477427797,0.1428571429,0.1533719096,0.1428571429,0.1355456340,0.1428571429,0.1474507270,0.1428571429
Equal weight,2019-09-30,2019-10-01,GLD > VNQ > IEF > SPY > EFA > EEM > DBC,SPY:0.144488359884; EFA:0.146214984330; EEM:0.144128616277; IEF:0.140049521818; GLD:0.136919107153; DBC:0.143737527239; VNQ:0.144461883298,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0174913135,5.0000000000,0.0000087457,0.1444883599,0.1428571429,0.1462149843,0.1428571429,0.1441286163,0.1428571429,0.1400495218,0.1428571429,0.1369191072,0.1428571429,0.1437375272,0.1428571429,0.1444618833,0.1428571429
Equal weight,2019-10-31,2019-11-01,GLD > VNQ > IEF > SPY > EFA > EEM > DBC,SPY:0.142833996381; EFA:0.144481032686; EEM:0.145591937757; IEF:0.140007555929; GLD:0.143327422587; DBC:0.142439557079; VNQ:0.141318497580,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0096579289,5.0000000000,0.0000048290,0.1428339964,0.1428571429,0.1444810327,0.1428571429,0.1455919378,0.1428571429,0.1400075559,0.1428571429,0.1433274226,0.1428571429,0.1424395571,0.1428571429,0.1413184976,0.1428571429
Equal weight,2019-11-29,2019-12-02,SPY > GLD > EFA > VNQ > EEM > IEF > DBC,SPY:0.148171677975; EFA:0.144607491010; EEM:0.142861178556; IEF:0.142012880922; GLD:0.138407397292; DBC:0.142808983020; VNQ:0.141130391226,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0141378379,5.0000000000,0.0000070689,0.1481716780,0.1428571429,0.1446074910,0.1428571429,0.1428611786,0.1428571429,0.1420128809,0.1428571429,0.1384073973,0.1428571429,0.1428089830,0.1428571429,0.1411303912,0.1428571429
Equal weight,2019-12-31,2020-01-02,SPY > GLD > VNQ > EFA > EEM > DBC > IEF,SPY:0.142335858344; EFA:0.142460057609; EEM:0.149009231096; IEF:0.137033293604; GLD:0.143373629771; DBC:0.146407301470; VNQ:0.139380628107,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0204374675,5.0000000000,0.0000102187,0.1423358583,0.1428571429,0.1424600576,0.1428571429,0.1490092311,0.1428571429,0.1370332936,0.1428571429,0.1433736298,0.1428571429,0.1464073015,0.1428571429,0.1393806281,0.1428571429
Equal weight,2020-01-31,2020-02-03,SPY > GLD > VNQ > EFA > EEM > IEF > DBC,SPY:0.144535802329; EFA:0.140512919125; EEM:0.135700052991; IEF:0.149605566938; GLD:0.151100462705; DBC:0.132174527778; VNQ:0.146370668133,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0403678574,5.0000000000,0.0000201839,0.1445358023,0.1428571429,0.1405129191,0.1428571429,0.1357000530,0.1428571429,0.1496055669,0.1428571429,0.1511004627,0.1428571429,0.1321745278,0.1428571429,0.1463706681,0.1428571429
Equal weight,2020-02-28,2020-03-02,EEM > IEF > SPY > GLD > EFA > VNQ > DBC,SPY:0.137604626071; EFA:0.137830752593; EEM:0.143792373790; IEF:0.153860541478; GLD:0.148484078828; DBC:0.139492931169; VNQ:0.138934696071,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0351311310,5.0000000000,0.0000175656,0.1376046261,0.1428571429,0.1378307526,0.1428571429,0.1437923738,0.1428571429,0.1538605415,0.1428571429,0.1484840788,0.1428571429,0.1394929312,0.1428571429,0.1389346961,0.1428571429
Equal weight,2020-03-31,2020-04-01,IEF > GLD > SPY > EEM > EFA > VNQ > DBC,SPY:0.140154171538; EFA:0.137560374193; EEM:0.134896554436; IEF:0.166114530799; GLD:0.159796423912; DBC:0.132381849154; VNQ:0.129096095968,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0803933380,5.0000000000,0.0000401967,0.1401541715,0.1428571429,0.1375603742,0.1428571429,0.1348965544,0.1428571429,0.1661145308,0.1428571429,0.1597964239,0.1428571429,0.1323818492,0.1428571429,0.1290960960,0.1428571429
Equal weight,2020-04-30,2020-05-01,GLD > IEF > SPY > EEM > EFA > VNQ > DBC,SPY:0.152448088312; EFA:0.143140206026; EEM:0.145219013243; IEF:0.135643302581; GLD:0.145093001293; DBC:0.131062459227; VNQ:0.147393929317,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0380170478,5.0000000000,0.0000190085,0.1524480883,0.1428571429,0.1431402060,0.1428571429,0.1452190132,0.1428571429,0.1356433026,0.1428571429,0.1450930013,0.1428571429,0.1310624592,0.1428571429,0.1473939293,0.1428571429
Equal weight,2020-05-29,2020-06-01,GLD > IEF > SPY > EEM > EFA > VNQ > DBC,SPY:0.144325650614; EFA:0.145238183817; EEM:0.141860287324; IEF:0.138213106754; GLD:0.141327480965; DBC:0.148884045206; VNQ:0.140151245321,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0197529021,5.0000000000,0.0000098765,0.1443256506,0.1428571429,0.1452381838,0.1428571429,0.1418602873,0.1428571429,0.1382131068,0.1428571429,0.1413274810,0.1428571429,0.1488840452,0.1428571429,0.1401512453,0.1428571429
Equal weight,2020-06-30,2020-07-01,GLD > IEF > SPY > EEM > EFA > VNQ > DBC,SPY:0.141039771612; EFA:0.143447972873; EEM:0.147735285907; IEF:0.138641205763; GLD:0.142376052848; DBC:0.144817117039; VNQ:0.141942593958,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0148578945,5.0000000000,0.0000074289,0.1410397716,0.1428571429,0.1434479729,0.1428571429,0.1477352859,0.1428571429,0.1386412058,0.1428571429,0.1423760528,0.1428571429,0.1448171170,0.1428571429,0.1419425940,0.1428571429
Equal weight,2020-07-31,2020-08-03,GLD > IEF > EEM > SPY > EFA > DBC > VNQ,SPY:0.143776629591; EFA:0.138412428506; EEM:0.146984925824; IEF:0.136940059600; GLD:0.150431571271; DBC:0.142729181574; VNQ:0.140725203633,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0252433962,5.0000000000,0.0000126217,0.1437766296,0.1428571429,0.1384124285,0.1428571429,0.1469849258,0.1428571429,0.1369400596,0.1428571429,0.1504315713,0.1428571429,0.1427291816,0.1428571429,0.1407252036,0.1428571429
Equal weight,2020-08-31,2020-09-01,GLD > SPY > EEM > EFA > IEF > DBC > VNQ,SPY:0.148919025036; EFA:0.145776269688; EEM:0.143222574902; IEF:0.137852959675; GLD:0.138752668285; DBC:0.145657638613; VNQ:0.139818863801,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0242938736,5.0000000000,0.0000121469,0.1489190250,0.1428571429,0.1457762697,0.1428571429,0.1432225749,0.1428571429,0.1378529597,0.1428571429,0.1387526683,0.1428571429,0.1456576386,0.1428571429,0.1398188638,0.1428571429
Equal weight,2020-09-30,2020-10-01,SPY > EEM > EFA > VNQ > DBC > GLD > IEF,SPY:0.140900618881; EFA:0.143385576287; EEM:0.144902770198; IEF:0.146861478011; GLD:0.140275525618; DBC:0.141192400314; VNQ:0.142481630690,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0131567919,5.0000000000,0.0000065784,0.1409006189,0.1428571429,0.1433855763,0.1428571429,0.1449027702,0.1428571429,0.1468614780,0.1428571429,0.1402755256,0.1428571429,0.1411924003,0.1428571429,0.1424816307,0.1428571429
Equal weight,2020-10-30,2020-11-02,EEM > DBC > SPY > EFA > GLD > VNQ > IEF,SPY:0.141864766542; EFA:0.140326424800; EEM:0.147538313896; IEF:0.143483513562; GLD:0.144736684598; DBC:0.140924869309; VNQ:0.141125427293,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0143741670,5.0000000000,0.0000071871,0.1418647665,0.1428571429,0.1403264248,0.1428571429,0.1475383139,0.1428571429,0.1434835136,0.1428571429,0.1447366846,0.1428571429,0.1409248693,0.1428571429,0.1411254273,0.1428571429
Equal weight,2020-11-30,2020-12-01,EEM > SPY > DBC > EFA > VNQ > GLD > IEF,SPY:0.148046015886; EFA:0.152574771661; EEM:0.145527279556; IEF:0.133973713008; GLD:0.126300223601; DBC:0.147137989800; VNQ:0.146440006487,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0508806982,5.0000000000,0.0000254403,0.1480460159,0.1428571429,0.1525747717,0.1428571429,0.1455272796,0.1428571429,0.1339737130,0.1428571429,0.1263002236,0.1428571429,0.1471379898,0.1428571429,0.1464400065,0.1428571429
Equal weight,2020-12-31,2021-01-04,EEM > SPY > EFA > DBC > VNQ > GLD > IEF,SPY:0.141903732556; EFA:0.143697068845; EEM:0.146589796107; IEF:0.136507933553; GLD:0.146431636985; DBC:0.144294395998; VNQ:0.140575435956,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0191686530,5.0000000000,0.0000095843,0.1419037326,0.1428571429,0.1436970688,0.1428571429,0.1465897961,0.1428571429,0.1365079336,0.1428571429,0.1464316370,0.1428571429,0.1442943960,0.1428571429,0.1405754360,0.1428571429
Equal weight,2021-01-29,2021-02-01,EEM > DBC > EFA > SPY > VNQ > IEF > GLD,SPY:0.141315295717; EFA:0.141654757518; EEM:0.147301673593; IEF:0.141211010015; GLD:0.138167514683; DBC:0.147529170690; VNQ:0.142820577784,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0182331171,5.0000000000,0.0000091166,0.1413152957,0.1428571429,0.1416547575,0.1428571429,0.1473016736,0.1428571429,0.1412110100,0.1428571429,0.1381675147,0.1428571429,0.1475291707,0.1428571429,0.1428205778,0.1428571429
Equal weight,2021-02-26,2021-03-01,DBC > EEM > EFA > VNQ > SPY > IEF > GLD,SPY:0.144608698144; EFA:0.143845191732; EEM:0.141805034267; IEF:0.137371422757; GLD:0.131893339360; DBC:0.154960713643; VNQ:0.145515600098,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0350032644,5.0000000000,0.0000175016,0.1446086981,0.1428571429,0.1438451917,0.1428571429,0.1418050343,0.1428571429,0.1373714228,0.1428571429,0.1318933394,0.1428571429,0.1549607136,0.1428571429,0.1455156001,0.1428571429
Equal weight,2021-03-31,2021-04-01,DBC > EEM > SPY > EFA > VNQ > IEF > GLD,SPY:0.147815402888; EFA:0.144949644374; EEM:0.140369792292; IEF:0.138022801548; GLD:0.139779526120; DBC:0.140381940482; VNQ:0.148680892296,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0257490220,5.0000000000,0.0000128745,0.1478154029,0.1428571429,0.1449496444,0.1428571429,0.1403697923,0.1428571429,0.1380228015,0.1428571429,0.1397795261,0.1428571429,0.1403819405,0.1428571429,0.1486808923,0.1428571429
Equal weight,2021-04-30,2021-05-03,DBC > VNQ > SPY > EFA > EEM > IEF > GLD,SPY:0.144294720224; EFA:0.141089788935; EEM:0.138688000913; IEF:0.138415859814; GLD:0.141927081923; DBC:0.147769561612; VNQ:0.147814986579,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0226156797,5.0000000000,0.0000113078,0.1442947202,0.1428571429,0.1410897889,0.1428571429,0.1386880009,0.1428571429,0.1384158598,0.1428571429,0.1419270819,0.1428571429,0.1477695616,0.1428571429,0.1478149866,0.1428571429
Equal weight,2021-05-28,2021-06-01,DBC > VNQ > SPY > EFA > EEM > GLD > IEF,SPY:0.140082795084; EFA:0.144015181148; EEM:0.141463559324; IEF:0.139760275975; GLD:0.149854902347; DBC:0.144530592071; VNQ:0.140292694051,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0196584940,5.0000000000,0.0000098292,0.1400827951,0.1428571429,0.1440151811,0.1428571429,0.1414635593,0.1428571429,0.1397602760,0.1428571429,0.1498549023,0.1428571429,0.1445305921,0.1428571429,0.1402926941,0.1428571429
Equal weight,2021-06-30,2021-07-01,DBC > VNQ > SPY > EFA > EEM > IEF > GLD,SPY:0.145619585075; EFA:0.140890018191; EEM:0.143778951387; IEF:0.143881713278; GLD:0.132245275228; DBC:0.147402573987; VNQ:0.146181882854,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0251579846,5.0000000000,0.0000125790,0.1456195851,0.1428571429,0.1408900182,0.1428571429,0.1437789514,0.1428571429,0.1438817133,0.1428571429,0.1322452752,0.1428571429,0.1474025740,0.1428571429,0.1461818829,0.1428571429
Equal weight,2021-07-30,2021-08-02,DBC > VNQ > SPY > EFA > IEF > GLD > EEM,SPY:0.144892171151; EFA:0.142533061636; EEM:0.132334847326; IEF:0.144254294630; GLD:0.145017324995; DBC:0.143276162434; VNQ:0.147692137828,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0216927535,5.0000000000,0.0000108464,0.1448921712,0.1428571429,0.1425330616,0.1428571429,0.1323348473,0.1428571429,0.1442542946,0.1428571429,0.1450173250,0.1428571429,0.1432761624,0.1428571429,0.1476921378,0.1428571429
Equal weight,2021-08-31,2021-09-01,VNQ > SPY > DBC > EFA > GLD > IEF > EEM,SPY:0.145851117114; EFA:0.143685126801; EEM:0.143859416818; IEF:0.141077380516; GLD:0.141527618727; DBC:0.139311778290; VNQ:0.144687561736,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0133093021,5.0000000000,0.0000066547,0.1458511171,0.1428571429,0.1436851268,0.1428571429,0.1438594168,0.1428571429,0.1410773805,0.1428571429,0.1415276187,0.1428571429,0.1393117783,0.1428571429,0.1446875617,0.1428571429
Equal weight,2021-09-30,2021-10-01,DBC > VNQ > SPY > EFA > IEF > GLD > EEM,SPY:0.139606317776; EFA:0.141655078184; EEM:0.140759096116; IEF:0.144092214009; GLD:0.141710560690; DBC:0.154065336536; VNQ:0.138111396690,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0248865297,5.0000000000,0.0000124433,0.1396063178,0.1428571429,0.1416550782,0.1428571429,0.1407590961,0.1428571429,0.1440922140,0.1428571429,0.1417105607,0.1428571429,0.1540653365,0.1428571429,0.1381113967,0.1428571429
